Año;Mes;División;Grupo;Clase;Subclase;Producto;Glosa;Ponderación;Índice;Variación Mensual ( % );Variación Acumulada ( % );Variación 12 Meses ( % );Incidencia Mensual ( % );Incidencia Acumulada ( % );Incidencia 12 Meses ( % ),,,,,,,,,,,
2014;1;1;2;2;1;;AGUA MINERAL Y PURIFICADA;0,10971;101,70;-0,9;-0,9;;-0,001;-0,001;,,,,,
2014;1;4;2;2;1;;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0,97474;105,62;0,8;0,8;;0,008;0,008;,,,,,
2014;1;6;2;2;1;;SERVICIOS DENTALES;0,99702;101;0,5;0,5;;0,005;0,005;,,,,,,
2014;1;7;2;2;1;;COMBUSTIBLES PARA EL AUTOMÓVIL;3,82595;102,81;2,1;2,1;;0,080;0,080;,,,,,
2014;1;9;2;2;1;;EQUIPO DE DEPORTES, CAMPING Y RECREACIÓN;0,32801;99,38;3,0;3,0;;0,009;0,009;,,,,
2014;1;12;2;2;1;;OTROS ARTÍCULOS PERSONALES;0,40482;94,40;-2,4;-2,4;;-0,009;-0,009;,,,,,
2014;1;4;3;2;1;;SERVICIO DE RETIRO DE BASURA;0,13524;102,00;0,0;0,0;;0,000;0,000;,,,,,
2014;1;5;3;2;1;;ELECTRODOMÉSTICOS;0,20247;99,42;-0,1;-0,1;;0,000;0,000;,,,,,
2014;1;7;3;2;1;;SERVICIOS DE TRANSPORTE DE PASAJEROS POR VÍA AÉREA;0,52102;100,89;-6,3;-6,3;;-0,035;-0,035;,,,,,
2014;1;9;3;2;1;;SERVICIOS PRESTADOS POR ESTABLECIMIENTOS CULTURALES;0,39395;101,12;5,0;5,0;;0,019;0,019;,,,,,
2014;1;4;4;2;1;;GAS POR RED;0,6949;101,03;3,6;3,6;;0,024;0,024;,,,,,
2014;1;9;4;2;1;;DIARIOS;0,07671;99,99;0,0;0,0;;0,000;0,000;,,,,,
2014;1;5;6;2;1;;SERVICIOS DOMÉSTICOS;2,645;102,78;0,2;0,2;;0,006;0,006;,,,,,
2014;1;1;1;3;1;;PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS;0,25941;108,2;2,5;2,5;;0,007;0,007;,,,,
2014;1;2;1;3;1;;CERVEZAS;0,63816;101,31;1,2;1,2;;0,008;0,008;,,,,,
2014;1;3;1;3;1;;ARTÍCULOS Y ACCESORIOS DE VESTIR;0,1557;98,87;0,4;0,4;;0,001;0,001;,,,,,
2014;1;6;1;3;1;;ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS;0,5634;100,79;2,1;2,1;;0,012;0,012;,,,,,
2014;1;7;1;3;1;;BICICLETA;0,06734;99,81;-0,8;-0,8;;-0,001;-0,001;,,,,,
2014;1;9;1;3;1;;COMPUTADORES E IMPRESORAS;0,87422;102,02;0,2;0,2;;0,002;0,002;,,,,,
2014;1;6;2;3;1;;SERVICIOS DE LABORATORIOS DE ANÁLISIS MÉDICOS, DE DIAGNOSTICO Y RADIOLÓGICOS;0,61581;100,83;0,3;0,3;;0,002;0,002;,,,,
2014;1;7;2;3;1;;SERVICIOS DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL;0,85183;101,32;0,2;0,2;;0,002;0,002;,,,,,
2014;1;9;2;3;1;;JARDINERÍA Y FLORES;0,15616;98,90;0,8;0,8;;0,001;0,001;,,,,,
2014;1;4;3;3;1;;OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA;0,10934;102;0,5;0,5;;0,001;0,001;,,,,,,
2014;1;5;3;3;1;;SERVICIOS DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS;0,05318;101,89;0,9;0,9;;0,000;0,000;,,,,,
2014;1;7;3;3;1;;SERVICIOS DE TRANSPORTE COMBINADO DE PASAJEROS;1,29498;101,49;0,0;0,0;;0,000;0,000;,,,,,
2014;1;9;3;3;1;;JUEGOS DE AZAR;0,04685;100;0,0;0,0;;0,000;0,000;,,,,,,
2014;1;4;4;3;1;;OTROS COMBUSTIBLES DE USO DOMÉSTICO;0,36596;101,46;1,0;1,0;;0,003;0,003;,,,,,
2014;1;9;4;3;1;;ARTÍCULOS ESCOLARES;0,27916;99,99;-0,4;-0,4;;-0,001;-0,001;,,,,,
2014;1;1;1;4;1;;LECHES;0,75646;102,92;0,7;0,7;;0,005;0,005;,,,,,
2014;1;3;1;4;1;;SERVICIOS DE LIMPIEZA Y REPARACIÓN DE VESTUARIO;0,07636;103,8;0,4;0,4;;0,000;0,000;,,,,,
2014;1;9;1;4;1;;REGISTROS DE SONIDOS E IMÁGENES;0,12223;98,95;0,1;0,1;;0,000;0,000;,,,,,
2014;1;7;2;4;1;;SERVICIOS DE ESTACIONAMIENTO;0,21545;104,69;2,7;2,7;;0,006;0,006;,,,,,
2014;1;9;2;4;1;; ALIMENTOS Y ACCESORIOS PARA MASCOTAS;0,49726;101,82;0,7;0,7;;0,003;0,003;,,,,,
2014;1;1;1;5;1;;MANTEQUILLA Y MARGARINA;0,24173;103,95;0,1;0,1;;0,000;0,000;,,,,,
2014;1;9;2;5;1;;SERVICIOS VETERINARIOS;0,10615;103,21;0,7;0,7;;0,001;0,001;,,,,,
2014;1;1;1;6;1;;FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS;0,79445;117,80;0,4;0,4;;0,003;0,003;,,,,
2014;1;1;1;7;1;;HORTALIZAS FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS;1,92867;99,74;-0,6;-0,6;;-0,012;-0,012;,,,
2014;1;1;1;8;1;;AZÚCAR Y ENDULZANTES;0,23518;98,20;0,5;0,5;;0,001;0,001;,,,,,
2014;1;1;1;9;1;;SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS;0,11635;104,03;3,4;3,4;;0,004;0,004;,,,
2014;1;1;1;1;2;;HARINAS Y CEREALES;0,28407;100,63;-1,2;-1,2;;-0,003;-0,003;,,,,,
2014;1;5;1;1;2;;ARTÍCULOS Y ORNAMENTACIÓN PARA EL HOGAR;0,28283;100,2;1,1;1,1;;0,003;0,003;,,,,,
2014;1;7;1;1;2;;AUTOMÓVIL USADO;0,2291;94,80;-0,9;-0,9;;-0,002;-0,002;,,,,,
2014;1;9;1;1;2;;EQUIPOS DE AUDIO;0,1155;99,20;1,8;1,8;;0,002;0,002;,,,,,
2014;1;11;1;1;2;;ALIMENTOS PREPARADOS  PARA LLEVAR;0,82022;106,20;1,8;1,8;;0,015;0,015;,,,,,
2014;1;1;2;1;2;;TÉ;0,16294;100,01;-0,2;-0,2;;0,000;0,000;,,,,,
2014;1;3;2;1;2;;CALZADO PARA MUJER;0,5225;95,03;-3,9;-3,9;;-0,020;-0,020;,,,,,
2014;1;7;3;1;2;;SERVICIOS DE TRANSPORTE DE PASAJEROS POR CARRETERAS;0,59102;113,31;3,5;3,5;;0,022;0,022;,,,,,
2014;1;9;3;1;2;;CLASES DEPORTIVAS Y RECREATIVAS;0,18899;102,08;0,7;0,7;;0,001;0,001;,,,,,
2014;1;9;4;1;2;;LIBROS;0,23462;100,50;0,2;0,2;;0,000;0,000;,,,,,
2014;1;5;5;1;2;;ACCESORIOS PARA EL HOGAR;0,2022;102,32;0,3;0,3;;0,001;0,001;,,,,,
2014;1;5;6;1;2;;ARTÍCULOS DE LIMPIEZA PARA EL HOGAR;0,32684;100,31;-0,1;-0,1;;0,000;0,000;,,,,,
2014;1;1;1;2;2;;CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA;0,47526;108,22;1,9;1,9;;0,009;0,009;,,,,
2014;1;3;1;2;2;;VESTUARIO PARA MUJER;1,41066;94,48;-2,7;-2,7;;-0,037;-0,037;,,,,,
2014;1;12;1;2;2;;PRODUCTOS DE HIGIENE PERSONAL;1,32279;101,83;-0,2;-0,2;;-0,003;-0,003;,,,,,
2014;1;1;2;2;2;;BEBIDAS DE FANTASÍA;1,17398;100,63;-0,7;-0,7;;-0,009;-0,009;,,,,,
2014;1;7;2;2;2;;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0,02288;100,40;0,5;0,5;;0,000;0,000;,,,,,
2014;1;9;3;2;2;;SERVICIOS FOTOGRÁFICOS;0,02362;101,79;0,1;0,1;;0,000;0,000;,,,,,
2014;1;4;4;2;2;;GAS LICUADO;1,05361;110,41;-3,1;-3,1;;-0,037;-0,037;,,,,,
2014;1;1;1;3;2;;MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS;0,08985;115,28;12,5;12,5;;0,011;0,011;,,,,
2014;1;6;2;3;2;;SERVICIOS DE OTROS PROFESIONALES DE LA SALUD;0,25481;102,02;0,8;0,8;;0,002;0,002;,,,,,
2014;1;4;3;3;2;;GASTOS DE COPROPIEDAD;0,95161;105,15;3,9;3,9;;0,037;0,037;,,,,,
2014;1;9;4;3;2;;ARTÍCULOS DE ESCRITORIO;0,04327;100,4;-0,3;-0,3;;0,000;0,000;,,,,,
2014;1;1;1;4;2;;YOGHURT Y POSTRES LÁCTEOS;0,48547;101,30;-1,1;-1,1;;-0,005;-0,005;,,,,,
2014;1;7;2;4;2;;SERVICIOS RELACIONADOS A LA CIRCULACIÓN DEL VEHÍCULO;0,37166;104,26;3,3;3,3;;0,012;0,012;,,,,,
2014;1;1;1;5;2;;ACEITES COMESTIBLES;0,3455;100,15;0,8;0,8;;0,003;0,003;,,,,,
2014;1;1;1;6;2;;FRUTOS SECOS Y FRUTAS EN CONSERVA;0,14811;102,20;-0,8;-0,8;;-0,001;-0,001;,,,,,
2014;1;1;1;7;2;;LEGUMBRES SECAS;0,13135;105,0;0,7;0,7;;0,001;0,001;,,,,,
2014;1;1;1;8;2;;MERMELADA, MANJAR Y OTROS DULCES UNTABLES;0,12655;100,4;0,0;0,0;;0,000;0,000;,,,,
2014;1;1;1;9;2;;SALSAS Y ADEREZOS;0,2847;102,2;0,0;0,0;;0,000;0,000;,,,,,
2014;1;1;1;1;3;;PAN Y OTROS PRODUCTOS DE PANADERÍA;3,13548;101,9;0,5;0,5;;0,015;0,015;,,,,,
2014;1;1;2;1;3;;CACAO Y FORTIFICANTE EN POLVO;0,0448;103,32;0,6;0,6;;0,000;0,000;,,,,,
2014;1;3;2;1;3;;CALZADO INFANTIL;0,28629;88,69;-5,5;-5,5;;-0,014;-0,014;,,,,,
2014;1;1;1;2;3;;CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA;1,06242;104,66;0,7;0,7;;0,008;0,008;,,,,
2014;1;3;1;2;3;;VESTUARIO INFANTIL;0,40423;95,68;-3,2;-3,2;;-0,013;-0,013;,,,,,
2014;1;12;1;2;3;;PRODUCTOS DE BELLEZA;0,47414;99,63;-1,6;-1,6;;-0,007;-0,007;,,,,,
2014;1;1;2;2;3;;JUGOS LÍQUIDOS Y EN POLVO;0,43771;100,31;-0,6;-0,6;;-0,002;-0,002;,,,,,
2014;1;9;3;2;3;;SERVICIOS DE TELEVISIÓN;0,39448;100,4;0,4;0,4;;0,002;0,002;,,,,,
2014;1;1;1;3;3;;PESCADOS Y MARISCOS EN CONSERVA;0,21939;102,87;0,4;0,4;;0,001;0,001;,,,,,
2014;1;1;1;4;3;;QUESOS;0,74586;105,38;-0,6;-0,6;;-0,005;-0,005;,,,,,
2014;1;1;1;7;3;;TUBÉRCULOS Y PRODUCTOS DERIVADOS;0,57917;98,96;-12,8;-12,8;;-0,083;-0,083;,,,,,
2014;1;1;1;8;3;;CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA;0,3383;103,62;0,1;0,1;;0,000;0,000;,,,,
2014;1;1;1;9;3;;SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS;0,28008;100,7;0,1;0,1;;0,000;0,000;,,,,
2014;1;1;1;1;4;;PASTAS;0,28993;98,68;-0,5;-0,5;;-0,001;-0,001;,,,,,
2014;1;1;1;2;4;;CARNE PROCESADA Y FIAMBRERÍA;1,13152;99,9;-0,5;-0,5;;-0,006;-0,006;,,,,,
2014;1;3;1;2;4;;VESTUARIO PARA LACTANTE;0,10669;95,78;-3,9;-3,9;;-0,004;-0,004;,,,,,
2014;1;1;1;4;4;;HUEVOS;0,33391;102,45;-1,8;-1,8;;-0,006;-0,006;,,,,,
2014;1;1;1;8;4;;HELADOS;0,23645;100,48;-0,6;-0,6;;-0,001;-0,001;,,,,,
2014;1;3;1;2;5;;VESTUARIO ESCOLAR;0,17011;103,23;3,5;3,5;;0,006;0,006;,,,,,
2014;1;1;1;1;1;1;ARROZ;0,20255;99,95;-0,3;-0,3;;-0,001;-0,001;,,,,,
2014;1;2;1;1;1;1;PISCO;0,22614;106,08;-0,5;-0,5;;-0,001;-0,001;,,,,,
2014;1;3;1;1;1;1;TELAS PARA CONFECCIÓN DE VESTUARIO;0,04405;99,98;0,2;0,2;;0,000;0,000;,,,,,
2014;1;4;1;1;1;1;ARRIENDO;4,16621;102,66;0,6;0,6;;0,025;0,025;,,,,,
2014;1;5;1;1;1;1;CAMA;0,29935;99,00;0,8;0,8;;0,002;0,002;,,,,,
2014;1;6;1;1;1;1;MEDICAMENTOS ANTIINFECCIOSOS, ANTIVIRALES Y ANTIFUNGICOS;0,12351;99,26;-1,4;-1,4;;-0,002;-0,002;,,,,
2014;1;7;1;1;1;1;AUTOMÓVIL NUEVO;4,05431;102,9;1,3;1,3;;0,054;0,054;,,,,,
2014;1;8;1;1;1;1;EQUIPO DE TELEFONÍA MÓVIL;0,40978;87,31;0,0;0,0;;0,000;0,000;,,,,,
2014;1;9;1;1;1;1;TELEVISOR;0,59118;92,65;2,4;2,4;;0,012;0,012;,,,,,
2014;1;10;1;1;1;1;SERVICIO DE EDUCACIÓN DE JARDÍN INFANTIL;0,27873;100,50;0,0;0,0;;0,000;0,000;,,,,,
2014;1;11;1;1;1;1;DESAYUNO CONSUMIDO FUERA DEL HOGAR;0,02877;103,81;0,7;0,7;;0,000;0,000;,,,,,
2014;1;12;1;1;1;1;SERVICIOS DE PELUQUERÍA;0,31079;102,89;0,5;0,5;;0,001;0,001;,,,,,
2014;1;1;2;1;1;1;CAFÉ Y SUCEDÁNEOS;0,15833;101,57;0,6;0,6;;0,001;0,001;,,,,,
2014;1;2;2;1;1;1;CIGARRILLOS;1,51213;106,43;0,0;0,0;;0,000;0,000;,,,,,
2014;1;3;2;1;1;1;ZAPATILLAS PARA HOMBRE;0,19217;92,72;-2,1;-2,1;;-0,004;-0,004;,,,,,
2014;1;4;2;1;1;1;MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA;0,44885;103,38;-1,1;-1,1;;-0,005;-0,005;,,,,,
2014;1;5;2;1;1;1;TEXTILES PARA CAMA;0,17929;95,17;-2,5;-2,5;;-0,004;-0,004;,,,,,
2014;1;6;2;1;1;1;CONSULTA MÉDICA;0,94911;101,65;0,7;0,7;;0,007;0,007;,,,,,
2014;1;7;2;1;1;1;REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL;0,07214;98,36;0,6;0,6;;0,000;0,000;,,,,,
2014;1;8;2;1;1;1;SERVICIO DE CONEXIÓN INTERNET;0,1487;101,34;0,0;0,0;;0,000;0,000;,,,,,
2014;1;9;2;1;1;1;JUGUETES;0,41018;97,86;0,0;0,0;;0,000;0,000;,,,,,
2014;1;10;2;1;1;1;SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA;0,7535;100,89;0,0;0,0;;0,000;0,000;,,,,,
2014;1;11;2;1;1;1;SERVICIO DE ALOJAMIENTO TURÍSTICO;0,42123;104,74;0,9;0,9;;0,004;0,004;,,,,,
2014;1;12;2;1;1;1;JOYAS;0,16196;100,61;0,5;0,5;;0,001;0,001;,,,,,
2014;1;4;3;1;1;1;AGUA POTABLE;1,85621;103,0;0,3;0,3;;0,006;0,006;,,,,,
2014;1;5;3;1;1;1;CALEFÓN;0,04883;99,67;0,5;0,5;;0,000;0,000;,,,,,
2014;1;6;3;1;1;1;SERVICIO DE HOSPITALIZACIÓN;0,8264;101,56;0,5;0,5;;0,005;0,005;,,,,,
2014;1;7;3;1;1;1;SERVICIO DE TRANSPORTE EN TAXI COLECTIVO;0,72155;104,54;1,0;1,0;;0,007;0,007;,,,,,
2014;1;9;3;1;1;1;SERVICIOS PRESTADOS POR CENTROS RECREATIVOS;0,08011;104,79;0,9;0,9;;0,001;0,001;,,,,,
2014;1;10;3;1;1;1;SERVICIO DE PRE UNIVERSITARIO;0,10966;102,08;0,0;0,0;;0,000;0,000;,,,,,
2014;1;12;3;1;1;1;SEGURO DE AUTOMÓVIL;0,48124;99,41;4,3;4,3;;0,019;0,019;,,,,,
2014;1;4;4;1;1;1;ELECTRICIDAD;2,69314;100,00;-0,1;-0,1;;-0,003;-0,003;,,,,,
2014;1;5;4;1;1;1;VAJILLA;0,12202;98,47;0,5;0,5;;0,001;0,001;,,,,,
2014;1;9;4;1;1;1;TEXTO ESCOLAR;0,22115;100,44;0,0;0,0;;0,000;0,000;,,,,,
2014;1;10;4;1;1;1;SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA;0,09196;100,43;0,0;0,0;;0,000;0,000;,,,,,
2014;1;12;4;1;1;1;GASTO FINANCIERO;2,42126;99,93;-0,5;-0,5;;-0,013;-0,013;,,,,,
2014;1;5;5;1;1;1;HERRAMIENTAS ELÉCTRICAS;0,10442;99,30;2,3;2,3;;0,002;0,002;,,,,,
2014;1;9;5;1;1;1;PAQUETE TURÍSTICO;0,78711;105,72;-0,3;-0,3;;-0,003;-0,003;,,,,,
2014;1;10;5;1;1;1;CURSOS DE CAPACITACIÓN;0,10569;101,21;1,8;1,8;;0,002;0,002;,,,,,
2014;1;12;5;1;1;1;SERVICIO DE EMISIÓN DE CERTIFICADO;0,04235;100;0,0;0,0;;0,000;0,000;,,,,,,
2014;1;5;6;1;1;1;AROMATIZADOR Y DESINFECTANTE AMBIENTAL;0,0742;102;-0,6;-0,6;;0,000;0,000;,,,,,,
2014;1;1;1;2;1;1;CARNE DE VACUNO;1,71291;99,75;-1,0;-1,0;;-0,017;-0,017;,,,,,
2014;1;2;1;2;1;1;VINO;0,64213;100,15;0,8;0,8;;0,005;0,005;,,,,,
2014;1;3;1;2;1;1;ROPA DE ABRIGO PARA HOMBRE;0,28889;94,62;-3,3;-3,3;;-0,009;-0,009;,,,,,
2014;1;5;1;2;1;1;SERVICIO DE REPARACIÓN DE MUEBLES;0,04053;104,73;0,0;0,0;;0,000;0,000;,,,,,
2014;1;6;1;2;1;1;PRODUCTOS PARA LA CURACIÓN DE HERIDAS;0,07038;102,31;0,0;0,0;;0,000;0,000;,,,,,
2014;1;7;1;2;1;1;MOTOCICLETA;0,10059;100,21;0,5;0,5;;0,001;0,001;,,,,,
2014;1;9;1;2;1;1;CÁMARA FOTOGRÁFICA;0,17316;99,08;1,4;1,4;;0,002;0,002;,,,,,
2014;1;12;1;2;1;1;AFEITADORA Y DEPILADORA ELÉCTRICA;0,03406;92,20;-0,8;-0,8;;0,000;0,000;,,,,,
2014;1;1;2;2;1;1;AGUA EMBOTELLADA;0,10971;101,70;-0,9;-0,9;;-0,001;-0,001;,,,,,
2014;1;4;2;2;1;1;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0,97474;105,62;0,8;0,8;;0,008;0,008;,,,,,
2014;1;6;2;2;1;1;CONSULTA Y TRATAMIENTO ODONTOLÓGICO;0,99702;101;0,5;0,5;;0,005;0,005;,,,,,,
2014;1;7;2;2;1;1;GASOLINA;3,49526;102,60;2,2;2,2;;0,076;0,076;,,,,,
2014;1;9;2;2;1;1;IMPLEMENTOS DEPORTIVOS;0,11613;97,23;0,1;0,1;;0,000;0,000;,,,,,
2014;1;12;2;2;1;1;CARTERAS Y BOLSOS;0,29367;95,16;-2,8;-2,8;;-0,008;-0,008;,,,,,
2014;1;4;3;2;1;1;SERVICIO DE RETIRO DE BASURA;0,13524;102,00;0,0;0,0;;0,000;0,000;,,,,,
2014;1;5;3;2;1;1;ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA;0,07779;100,00;0,1;0,1;;0,000;0,000;,,,,,
2014;1;7;3;2;1;1;SERVICIO DE TRANSPORTE AÉREO;0,52102;100,89;-6,3;-6,3;;-0,035;-0,035;,,,,,
2014;1;9;3;2;1;1;ENTRADA AL CINE;0,16505;106,12;0,1;0,1;;0,000;0,000;,,,,,
2014;1;4;4;2;1;1;GAS POR RED;0,6949;101,03;3,6;3,6;;0,024;0,024;,,,,,
2014;1;9;4;2;1;1;DIARIO;0,07671;99,99;0,0;0,0;;0,000;0,000;,,,,,
2014;1;5;6;2;1;1;SERVICIO DOMÉSTICO;2,645;102,78;0,2;0,2;;0,006;0,006;,,,,,
2014;1;1;1;3;1;1;PESCADOS;0,25941;108,2;2,5;2,5;;0,007;0,007;,,,,,
2014;1;2;1;3;1;1;CERVEZA;0,63816;101,31;1,2;1,2;;0,008;0,008;,,,,,
2014;1;3;1;3;1;1;ARTÍCULOS PARA REPARACIÓN DE VESTUARIO;0,05232;100,48;0,1;0,1;;0,000;0,000;,,,,,
2014;1;6;1;3;1;1;LENTES DE CORRECCIÓN;0,50613;100,66;2,4;2,4;;0,012;0,012;,,,,,
2014;1;7;1;3;1;1;BICICLETA;0,06734;99,81;-0,8;-0,8;;-0,001;-0,001;,,,,,
2014;1;9;1;3;1;1;COMPUTADOR;0,81448;102,46;0,3;0,3;;0,003;0,003;,,,,,
2014;1;6;2;3;1;1;EXAMEN DE  IMAGENOLOGÍA Y RADIOLOGÍA;0,37042;100,95;0,5;0,5;;0,002;0,002;,,,,,
2014;1;7;2;3;1;1;SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL;0,82061;101,24;0,2;0,2;;0,001;0,001;,,,,,
2014;1;9;2;3;1;1;FLORES;0,0965;96,8;0,8;0,8;;0,001;0,001;,,,,,
2014;1;4;3;3;1;1;SERVICIO DE ALARMA PARA LA VIVIENDA;0,10934;102;0,5;0,5;;0,001;0,001;,,,,,,
2014;1;5;3;3;1;1;SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS;0,05318;101,89;0,9;0,9;;0,000;0,000;,,,,,
2014;1;7;3;3;1;1;SERVICIO DE TRANSPORTE MULTIMODAL;1,29498;101,49;0,0;0,0;;0,000;0,000;,,,,,
2014;1;9;3;3;1;1;JUEGOS DE AZAR;0,04685;100;0,0;0,0;;0,000;0,000;,,,,,,
2014;1;4;4;3;1;1;CARBÓN;0,14527;101,46;0,5;0,5;;0,001;0,001;,,,,,
2014;1;9;4;3;1;1;CUADERNO;0,17421;98,92;-0,6;-0,6;;-0,001;-0,001;,,,,,
2014;1;1;1;4;1;1;LECHE EN POLVO;0,20152;102,01;0,0;0,0;;0,000;0,000;,,,,,
2014;1;3;1;4;1;1;SERVICIO DE LIMPIEZA DE VESTUARIO;0,0478;103,46;0,6;0,6;;0,000;0,000;,,,,,
2014;1;9;1;4;1;1;MÚSICA Y PELÍCULA DIGITAL;0,06772;100,40;-0,2;-0,2;;0,000;0,000;,,,,,
2014;1;7;2;4;1;1;SERVICIO DE ESTACIONAMIENTO;0,21545;104,69;2,7;2,7;;0,006;0,006;,,,,,
2014;1;9;2;4;1;1;ALIMENTOS PARA MASCOTAS;0,44273;101,73;0,7;0,7;;0,003;0,003;,,,,,
2014;1;1;1;5;1;1;MANTEQUILLA;0,12314;106,57;1,4;1,4;;0,002;0,002;,,,,,
2014;1;9;2;5;1;1;SERVICIOS VETERINARIOS;0,10615;103,21;0,7;0,7;;0,001;0,001;,,,,,
2014;1;1;1;6;1;1;MANZANA;0,09812;130,38;15,5;15,5;;0,017;0,017;,,,,,
2014;1;1;1;7;1;1;ACELGA Y ESPINACA;0,04338;110,54;4,8;4,8;;0,002;0,002;,,,,,
2014;1;1;1;8;1;1;AZÚCAR;0,18716;98,64;0,6;0,6;;0,001;0,001;,,,,,
2014;1;1;1;9;1;1;SAL;0,02917;101,56;0,1;0,1;;0,000;0,000;,,,,,
2014;1;1;1;1;2;1;HARINA;0,09708;101,1;-0,4;-0,4;;0,000;0,000;,,,,,
2014;1;5;1;1;2;1;ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS;0,07948;98,59;1,1;1,1;;0,001;0,001;,,,,,
2014;1;7;1;1;2;1;AUTOMÓVIL USADO;0,2291;94,80;-0,9;-0,9;;-0,002;-0,002;,,,,,
2014;1;9;1;1;2;1;EQUIPO DE SONIDO;0,05292;98,71;2,5;2,5;;0,001;0,001;,,,,,
2014;1;11;1;1;2;1;EMPANADAS PARA LLEVAR;0,11422;105,09;0,1;0,1;;0,000;0,000;,,,,,
2014;1;1;2;1;2;1;TÉ;0,16294;100,01;-0,2;-0,2;;0,000;0,000;,,,,,
2014;1;3;2;1;2;1;ZAPATILLAS PARA MUJER;0,11821;98,78;-1,6;-1,6;;-0,002;-0,002;,,,,,
2014;1;7;3;1;2;1;SERVICIO DE TRANSPORTE EN BUS INTERURBANO;0,59102;113,31;3,5;3,5;;0,022;0,022;,,,,,
2014;1;9;3;1;2;1;CLASES DEPORTIVAS;0,11711;103,02;1,1;1,1;;0,001;0,001;,,,,,
2014;1;9;4;1;2;1;LIBRO;0,23462;100,50;0,2;0,2;;0,000;0,000;,,,,,
2014;1;5;5;1;2;1;ACCESORIOS DE ILUMINACIÓN;0,05384;100,79;1,4;1,4;;0,001;0,001;,,,,,
2014;1;5;6;1;2;1;ARTÍCULOS PARA LIMPIEZA DE PISO;0,04251;101,83;-1,4;-1,4;;-0,001;-0,001;,,,,,
2014;1;1;1;2;2;1;CARNE DE CERDO;0,47526;108,22;1,9;1,9;;0,009;0,009;,,,,,
2014;1;3;1;2;2;1;ROPA DE ABRIGO PARA MUJER;0,40449;91,58;-2,3;-2,3;;-0,009;-0,009;,,,,,
2014;1;12;1;2;2;1;PRODUCTOS DE HIGIENE BUCAL;0,16213;103,34;-0,1;-0,1;;0,000;0,000;,,,,,
2014;1;1;2;2;2;1;BEBIDA GASEOSA;1,13388;100,65;-0,7;-0,7;;-0,008;-0,008;,,,,,
2014;1;7;2;2;2;1;LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL;0,02288;100,40;0,5;0,5;;0,000;0,000;,,,,,
2014;1;9;3;2;2;1;SERVICIO DE REVELADO FOTOGRÁFICO;0,02362;101,79;0,1;0,1;;0,000;0,000;,,,,,
2014;1;4;4;2;2;1;GAS LICUADO;1,05361;110,41;-3,1;-3,1;;-0,037;-0,037;,,,,,
2014;1;1;1;3;2;1;MARISCOS;0,08985;115,28;12,5;12,5;;0,011;0,011;,,,,,
2014;1;6;2;3;2;1;SERVICIO DE OTROS PROFESIONALES DE LA SALUD;0,25481;102,02;0,8;0,8;;0,002;0,002;,,,,,
2014;1;4;3;3;2;1;GASTO COMÚN;0,95161;105,15;3,9;3,9;;0,037;0,037;,,,,,
2014;1;9;4;3;2;1;ARTÍCULOS DE ESCRITORIO;0,04327;100,4;-0,3;-0,3;;0,000;0,000;,,,,,
2014;1;1;1;4;2;1;YOGHURT;0,41984;101,45;-1,3;-1,3;;-0,005;-0,005;,,,,,
2014;1;7;2;4;2;1;SERVICIO DE PEAJE;0,27651;104,44;4,0;4,0;;0,011;0,011;,,,,,
2014;1;1;1;5;2;1;ACEITE VEGETAL;0,3455;100,15;0,8;0,8;;0,003;0,003;,,,,,
2014;1;1;1;6;2;1;FRUTOS SECOS;0,09986;103,40;-0,6;-0,6;;-0,001;-0,001;,,,,,
2014;1;1;1;7;2;1;LEGUMBRES;0,13135;105,0;0,7;0,7;;0,001;0,001;,,,,,
2014;1;1;1;8;2;1;MERMELADA;0,07548;101,0;0,1;0,1;;0,000;0,000;,,,,,
