id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.freezing_compartment_temperature,specs.freezer_capacity,specs.has_ice_dispenser,specs.door_style_id,specs.door_style_unicode,specs.door_style_name,specs.brand_id,specs.brand_unicode,specs.brand_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.frosting_id,specs.frosting_unicode,specs.frosting_name,specs.r_format_id,specs.r_format_unicode,specs.r_format_name,specs.refrigerator_capacity,specs.name,specs.picture,specs.consumption,specs.weight,specs.height,specs.width,specs.energy_efficiency_star_count_id,specs.energy_efficiency_star_count_unicode,specs.energy_efficiency_star_count_value,specs.energy_efficiency_star_count_name,specs.bundle_id,specs.bundle_unicode,specs.bundle_name,specs.has_water_dispenser,specs.depth,specs.pretty_refrigerator_capacity,specs.pretty_freezer_capacity,specs.pretty_dimensions,specs.pretty_weight,specs.total_capacity,specs.pretty_total_capacity,specs.lg_cl_total_capacity_segment,specs.pretty_consumption,specs.sorting_consumption,catIPC
36709,Samsung RL4363SBABS/ZS,996,Samsung,639626,2017-06-09T00:00:00+00:00,2020-10-17T11:41:39.515336+00:00,Samsung RL4363SBABS/ZS -18.0 132.0 False Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 300.0 RL4363SBABS/ZS 25.0 85 1850 700 3 3 3 Sin bundle Sin bundle True 705,https://publicapi.solotodo.com/products/36709/,https://publicapi.solotodo.com/categories/15/,samsung-rl4363sbabszs,https://media.solotodo.com/media/products/639626_picture_1497005035.jpg,639626,Samsung RL4363SBABS/ZS,-18.0,132.0,False,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,300.0,RL4363SBABS/ZS,products/639626_picture_1497005035.jpg,25.0,85,1850,700,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,705,300.0 L,132.0 L,700 x 1850 x 705 mm,85 kg,432.0,432.0 L.,350 a 599 L.,25.0 kWh/mes,25.0,refrigeradores
79718,Whirlpool WRE57AKDWC,997,Whirlpool,1142851,2020-04-29T12:29:50.311415+00:00,2020-10-17T12:33:09.000636+00:00,Whirlpool WRE57AKDWC -18.0 135.0 False Normal Normal Whirlpool Whirlpool A+ A+ 1 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 308.0 WRE57AKDWC 31.95 85 1840 701 3 3 3 Sin bundle Sin bundle False 725,https://publicapi.solotodo.com/products/79718/,https://publicapi.solotodo.com/categories/15/,whirlpool-wre57akdwc,https://media.solotodo.com/media/products/1142851_picture_1588163371.jpg,1142851,Whirlpool WRE57AKDWC,-18.0,135.0,False,706150,Normal,Normal,325484,Whirlpool,Whirlpool,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,308.0,WRE57AKDWC,products/1142851_picture_1588163371.jpg,31.95,85,1840,701,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,725,308.0 L,135.0 L,701 x 1840 x 725 mm,85 kg,443.0,443.0 L.,350 a 599 L.,31.95 kWh/mes,31.95,refrigeradores
102067,Samsung RF44A5002S9/ZS,996,Samsung,1346258,2021-03-16T11:04:02.314238+00:00,2021-03-16T11:05:11.001610+00:00,Samsung RF44A5002S9/ZS False 100.0 331.0 Sin bundle Sin bundle 96 3 3 3 715 -18.0 Normal Normal RF44A5002S9/ZS 28.68 1776 817 False A+ A+ 1 No Frost No Frost Refrigerador French Door Refrigerador French Door Samsung Samsung,https://publicapi.solotodo.com/products/102067/,https://publicapi.solotodo.com/categories/15/,samsung-rf44a5002s9zs,https://media.solotodo.com/media/products/1346258_picture_1615892709.jpg,1346258,Samsung RF44A5002S9/ZS,-18.0,100.0,False,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325534,Refrigerador French Door,Refrigerador French Door,331.0,RF44A5002S9/ZS,products/1346258_picture_1615892709.jpg,28.68,96,1776,817,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,715,331.0 L,100.0 L,817 x 1776 x 715 mm,96 kg,431.0,431.0 L.,350 a 599 L.,28.68 kWh/mes,28.68,refrigeradores
121977,Midea MDRF631FGE02,936,Midea,1470126,2021-10-04T18:49:34.222291+00:00,2021-10-04T18:50:52.136430+00:00,Midea MDRF631FGE02 MDRF631FGE02 1898 330.0 -18.0 145.0 116 False No Frost No Frost 29.18 Normal Normal 648 A+ 1 A+ 896 3 3 3 Sin bundle Sin bundle False Midea Midea Refrigerador French Door Refrigerador French Door,https://publicapi.solotodo.com/products/121977/,https://publicapi.solotodo.com/categories/15/,midea-mdrf631fge02,https://media.solotodo.com/media/products/1470126_picture_1633373450.jpg,1470126,Midea MDRF631FGE02,-18.0,145.0,False,706150,Normal,Normal,325417,Midea,Midea,325570,A+,A+,1,325551,No Frost,No Frost,325534,Refrigerador French Door,Refrigerador French Door,330.0,MDRF631FGE02,products/1470126_picture_1633373450.jpg,29.18,116,1898,896,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,648,330.0 L,145.0 L,896 x 1898 x 648 mm,116 kg,475.0,475.0 L.,350 a 599 L.,29.18 kWh/mes,29.18,refrigeradores
90134,LG LM22SGPK,848,LG,1258760,2020-10-28T13:32:07.761114+00:00,2020-10-28T13:34:13.321373+00:00,LG LM22SGPK 0.0 LM22SGPK 0.0 1740 756 Desconocido 0 Desconocido Sin bundle Sin bundle True 886 0 411.0 207.0 True LG LG Refrigerador French Door Refrigerador French Door No Frost No Frost Desconocido 20 Desconocido Normal Normal,https://publicapi.solotodo.com/products/90134/,https://publicapi.solotodo.com/categories/15/,lg-lm22sgpk,https://media.solotodo.com/media/products/1258760_picture_1603892051.jpg,1258760,LG LM22SGPK,0.0,207.0,True,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325534,Refrigerador French Door,Refrigerador French Door,411.0,LM22SGPK,products/1258760_picture_1603892051.jpg,0.0,0,1740,756,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,886,411.0 L,207.0 L,756 x 1740 x 886 mm,,618.0,618.0 L.,600 L. o más,,100000000000000.0,refrigeradores
53619,LG LT32WPP,848,LG,844749,2018-12-10T17:35:47.011945+00:00,2020-10-17T12:01:16.519215+00:00,LG LT32WPP 0.0 69.0 False Normal Normal LG LG A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 243.0 LT32WPP 20.67 57 1690 600 Desconocido 0 Desconocido Sin bundle Sin bundle True 665,https://publicapi.solotodo.com/products/53619/,https://publicapi.solotodo.com/categories/15/,lg-lt32wpp,https://media.solotodo.com/media/products/LT32WPPX_00_EhiUDZ1.jpg,844749,LG LT32WPP,0.0,69.0,False,706150,Normal,Normal,325384,LG,LG,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,243.0,LT32WPP,products/LT32WPPX_00_EhiUDZ1.jpg,20.67,57,1690,600,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,665,243.0 L,69.0 L,600 x 1690 x 665 mm,57 kg,312.0,312.0 L.,300 a 349 L.,20.67 kWh/mes,20.67,refrigeradores
20940,Teka TS3-370,765,Teka,352914,2015-07-31T00:00:00+00:00,2020-10-17T11:21:48.975400+00:00,Teka TS3-370 0.0 0.0 False Normal Normal Teka Teka A+ A+ 1 No Frost No Frost Refrigerador sin freezer Refrigerador sin freezer 367.0 TS3-370 11.23 0 1714 595 Desconocido 0 Desconocido Sin bundle Sin bundle False 650,https://publicapi.solotodo.com/products/20940/,https://publicapi.solotodo.com/categories/15/,teka-ts3-370,https://media.solotodo.com/media/products/TS3-370.jpg,352914,Teka TS3-370,0.0,0.0,False,706150,Normal,Normal,325468,Teka,Teka,325570,A+,A+,1,325551,No Frost,No Frost,325540,Refrigerador sin freezer,Refrigerador sin freezer,367.0,TS3-370,products/TS3-370.jpg,11.23,0,1714,595,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,650,367.0 L,,595 x 1714 x 650 mm,,367.0,367.0 L.,350 a 599 L.,11.23 kWh/mes,11.23,refrigeradores
79605,Whirlpool WRM57AKDWC,997,Whirlpool,1141495,2020-04-27T15:41:20.128325+00:00,2020-10-17T12:33:02.364162+00:00,Whirlpool WRM57AKDWC -18.0 104.0 False Normal Normal Whirlpool Whirlpool A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 396.0 WRM57AKDWC 30.53 82 1940 700 3 3 3 Sin bundle Sin bundle False 725,https://publicapi.solotodo.com/products/79605/,https://publicapi.solotodo.com/categories/15/,whirlpool-wrm57akdwc,https://media.solotodo.com/media/products/1141495_picture_1588002176.jpg,1141495,Whirlpool WRM57AKDWC,-18.0,104.0,False,706150,Normal,Normal,325484,Whirlpool,Whirlpool,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,396.0,WRM57AKDWC,products/1141495_picture_1588002176.jpg,30.53,82,1940,700,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,725,396.0 L,104.0 L,700 x 1940 x 725 mm,82 kg,500.0,500.0 L.,350 a 599 L.,30.53 kWh/mes,30.53,refrigeradores
28125,LG GS65MPP1,848,LG,525031,2016-09-07T00:00:00+00:00,2020-10-17T11:31:48.528623+00:00,LG GS65MPP1 -18.0 220.0 False Normal Normal LG LG A+ A+ 1 No Frost No Frost Refrigerador side by side Refrigerador side by side 406.0 GS65MPP1 36.5 113 1790 912 3 3 3 Sin bundle Sin bundle False 738,https://publicapi.solotodo.com/products/28125/,https://publicapi.solotodo.com/categories/15/,lg-gs65mpp1,https://media.solotodo.com/media/products/525031_picture_1474472623.jpg,525031,LG GS65MPP1,-18.0,220.0,False,706150,Normal,Normal,325384,LG,LG,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,406.0,GS65MPP1,products/525031_picture_1474472623.jpg,36.5,113,1790,912,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,738,406.0 L,220.0 L,912 x 1790 x 738 mm,113 kg,626.0,626.0 L.,600 L. o más,36.5 kWh/mes,36.5,refrigeradores
104248,Samsung RF44A5202B1/ZS,996,Samsung,1358645,2021-04-01T17:59:32.990115+00:00,2021-04-01T18:00:55.081552+00:00,Samsung RF44A5202B1/ZS 817 100.0 True Samsung Samsung Refrigerador French Door Refrigerador French Door No Frost No Frost A A 2 3 3 3 325.0 97 Sin bundle Sin bundle True 715 -18.0 Normal Normal RF44A5202B1/ZS 0.0 1776,https://publicapi.solotodo.com/products/104248/,https://publicapi.solotodo.com/categories/15/,samsung-rf44a5202b1zs,https://media.solotodo.com/media/products/1358645_picture_1617300042.webp,1358645,Samsung RF44A5202B1/ZS,-18.0,100.0,True,706150,Normal,Normal,325447,Samsung,Samsung,325579,A,A,2,325551,No Frost,No Frost,325534,Refrigerador French Door,Refrigerador French Door,325.0,RF44A5202B1/ZS,products/1358645_picture_1617300042.webp,0.0,97,1776,817,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,715,325.0 L,100.0 L,817 x 1776 x 715 mm,97 kg,425.0,425.0 L.,350 a 599 L.,,100000000000000.0,refrigeradores
66392,Fensa BFX84,553,Fensa,989575,2019-09-13T10:46:58.708744+00:00,2020-10-17T12:15:21.589020+00:00,Fensa BFX84 -18.0 196.0 False Normal Normal Fensa Fensa A+ A+ 1 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 402.0 BFX84 39.3 0 1905 835 3 3 3 Sin bundle Sin bundle False 750,https://publicapi.solotodo.com/products/66392/,https://publicapi.solotodo.com/categories/15/,fensa-bfx84,https://media.solotodo.com/media/products/989575_picture_1568371724.jpg,989575,Fensa BFX84,-18.0,196.0,False,706150,Normal,Normal,325346,Fensa,Fensa,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,402.0,BFX84,products/989575_picture_1568371724.jpg,39.3,0,1905,835,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,750,402.0 L,196.0 L,835 x 1905 x 750 mm,,598.0,598.0 L.,350 a 599 L.,39.3 kWh/mes,39.3,refrigeradores
63521,LG LT47MDP,848,LG,956548,2019-07-11T13:36:36.535453+00:00,2020-10-17T12:11:50.937873+00:00,LG LT47MDP -18.0 0.0 False Door-in-Door Door-in-Door LG LG Desconocido Desconocido 20 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 481.0 LT47MDP 0.0 0 1780 700 Desconocido 0 Desconocido Sin bundle Sin bundle False 700,https://publicapi.solotodo.com/products/63521/,https://publicapi.solotodo.com/categories/15/,lg-lt47mdp,https://media.solotodo.com/media/products/956548_picture_1562852283.jpg,956548,LG LT47MDP,-18.0,0.0,False,706152,Door-in-Door,Door-in-Door,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,481.0,LT47MDP,products/956548_picture_1562852283.jpg,0.0,0,1780,700,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,700,481.0 L,,700 x 1780 x 700 mm,,481.0,481.0 L.,350 a 599 L.,,100000000000000.0,refrigeradores
53208,Fensa SFX550,553,Fensa,840316,2018-11-28T13:52:20.095629+00:00,2020-10-17T12:00:49.497263+00:00,Fensa SFX550 -18.0 163.0 True Normal Normal Fensa Fensa A+ A+ 1 No Frost No Frost Refrigerador side by side Refrigerador side by side 341.0 SFX550 34.0 99 1788 895 3 3 3 Sin bundle Sin bundle True 745,https://publicapi.solotodo.com/products/53208/,https://publicapi.solotodo.com/categories/15/,fensa-sfx550,https://media.solotodo.com/media/products/840316_picture_1543413236.jpg,840316,Fensa SFX550,-18.0,163.0,True,706150,Normal,Normal,325346,Fensa,Fensa,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,341.0,SFX550,products/840316_picture_1543413236.jpg,34.0,99,1788,895,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,745,341.0 L,163.0 L,895 x 1788 x 745 mm,99 kg,504.0,504.0 L.,350 a 599 L.,34.0 kWh/mes,34.0,refrigeradores
90843,Teka RBF-78720 SS,765,Teka,1263594,2020-11-05T12:55:00.644755+00:00,2020-11-05T12:56:28.092895+00:00,Teka RBF-78720 SS -18.0 RBF-78720 SS 31.92 1920 700 3 3 3 Sin bundle Sin bundle False 712 0 330.0 128.0 False Teka Teka Refrigerador bottom freezer Refrigerador bottom freezer No Frost No Frost A+ 1 A+ Normal Normal,https://publicapi.solotodo.com/products/90843/,https://publicapi.solotodo.com/categories/15/,teka-rbf-78720-ss,https://media.solotodo.com/media/products/1263594_picture_1604580974.jpg,1263594,Teka RBF-78720 SS,-18.0,128.0,False,706150,Normal,Normal,325468,Teka,Teka,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,330.0,RBF-78720 SS,products/1263594_picture_1604580974.jpg,31.92,0,1920,700,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,712,330.0 L,128.0 L,700 x 1920 x 712 mm,,458.0,458.0 L.,350 a 599 L.,31.92 kWh/mes,31.92,refrigeradores
103679,Samsung RS60T5200S9/ZS,996,Samsung,1356113,2021-03-29T15:50:33.712575+00:00,2021-03-29T15:52:33.838688+00:00,Samsung RS60T5200S9/ZS 912 193.0 True Samsung Samsung Refrigerador side by side Refrigerador side by side No Frost No Frost A+ A+ 1 3 3 3 409.0 108 Sin bundle Sin bundle True 726 -18.0 Normal Normal RS60T5200S9/ZS 38.7 1780,https://publicapi.solotodo.com/products/103679/,https://publicapi.solotodo.com/categories/15/,samsung-rs60t5200s9zs,https://media.solotodo.com/media/products/1356113_picture_1617033152.jpg,1356113,Samsung RS60T5200S9/ZS,-18.0,193.0,True,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,409.0,RS60T5200S9/ZS,products/1356113_picture_1617033152.jpg,38.7,108,1780,912,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,726,409.0 L,193.0 L,912 x 1780 x 726 mm,108 kg,602.0,602.0 L.,600 L. o más,38.7 kWh/mes,38.7,refrigeradores
116099,LG GT41AGP,848,LG,1426066,2021-07-23T13:51:38.557106+00:00,2021-07-23T13:52:31.171800+00:00,LG GT41AGP 700 107.0 False LG LG Refrigerador top freezer Refrigerador top freezer No Frost No Frost Desconocido Desconocido 20 Desconocido Desconocido 0 290.0 69000 Sin bundle Sin bundle True 730 0.0 Normal Normal GT41AGP 0.0 1680,https://publicapi.solotodo.com/products/116099/,https://publicapi.solotodo.com/categories/15/,lg-gt41agp,https://media.solotodo.com/media/products/1426066_picture_1627048350.webp,1426066,LG GT41AGP,0.0,107.0,False,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,290.0,GT41AGP,products/1426066_picture_1627048350.webp,0.0,69000,1680,700,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,730,290.0 L,107.0 L,700 x 1680 x 730 mm,69000 kg,397.0,397.0 L.,350 a 599 L.,,100000000000000.0,refrigeradores
40762,LG LS63SPGK,848,LG,694930,2017-11-10T00:00:00+00:00,2020-10-17T11:46:59.326500+00:00,LG LS63SPGK -18.0 197.0 False Normal Normal LG LG A+ A+ 1 No Frost No Frost Refrigerador side by side Refrigerador side by side 394.0 LS63SPGK 38.33 0 1897 968 3 3 3 Sin bundle Sin bundle True 770,https://publicapi.solotodo.com/products/40762/,https://publicapi.solotodo.com/categories/15/,lg-ls63spgk,https://media.solotodo.com/media/products/694930_picture_1513076491.jpeg,694930,LG LS63SPGK,-18.0,197.0,False,706150,Normal,Normal,325384,LG,LG,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,394.0,LS63SPGK,products/694930_picture_1513076491.jpeg,38.33,0,1897,968,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,770,394.0 L,197.0 L,968 x 1897 x 770 mm,,591.0,591.0 L.,350 a 599 L.,38.33 kWh/mes,38.33,refrigeradores
102643,Samsung RS60T5200B1/ZS,996,Samsung,1349266,2021-03-21T20:33:15.232203+00:00,2021-03-21T20:35:55.852761+00:00,Samsung RS60T5200B1/ZS 912 193.0 True Samsung Samsung Refrigerador side by side Refrigerador side by side No Frost No Frost A+ A+ 1 Desconocido Desconocido 0 409.0 108 Sin bundle Sin bundle True 726 0.0 Normal Normal RS60T5200B1/ZS 39.5 1780,https://publicapi.solotodo.com/products/102643/,https://publicapi.solotodo.com/categories/15/,samsung-rs60t5200b1zs,https://media.solotodo.com/media/products/1349266_picture_1616358886.jpg,1349266,Samsung RS60T5200B1/ZS,0.0,193.0,True,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,409.0,RS60T5200B1/ZS,products/1349266_picture_1616358886.jpg,39.5,108,1780,912,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,726,409.0 L,193.0 L,912 x 1780 x 726 mm,108 kg,602.0,602.0 L.,600 L. o más,39.5 kWh/mes,39.5,refrigeradores
90956,Teka RBF-78720 GBK,765,Teka,1265255,2020-11-07T13:57:44.503308+00:00,2020-11-07T13:57:58.789772+00:00,Teka RBF-78720 GBK -18.0 RBF-78720 GBK 31.92 1920 700 3 3 3 Sin bundle Sin bundle False 712 0 330.0 128.0 False Teka Teka Refrigerador bottom freezer Refrigerador bottom freezer No Frost No Frost A+ 1 A+ Normal Normal,https://publicapi.solotodo.com/products/90956/,https://publicapi.solotodo.com/categories/15/,teka-rbf-78720-gbk,https://media.solotodo.com/media/products/1265255_picture_1604757477.jpg,1265255,Teka RBF-78720 GBK,-18.0,128.0,False,706150,Normal,Normal,325468,Teka,Teka,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,330.0,RBF-78720 GBK,products/1265255_picture_1604757477.jpg,31.92,0,1920,700,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,712,330.0 L,128.0 L,700 x 1920 x 712 mm,,458.0,458.0 L.,350 a 599 L.,31.92 kWh/mes,31.92,refrigeradores
109549,LG GC-P207GLRV,848,LG,1388031,2021-05-10T14:59:26.934763+00:00,2021-05-10T15:02:45.568744+00:00,LG GC-P207GLRV 0 0.0 True LG LG Refrigerador side by side Refrigerador side by side No Frost No Frost Desconocido Desconocido 20 Desconocido Desconocido 0 0.0 0 Sin bundle Sin bundle True 0 0.0 Normal Normal GC-P207GLRV 0.0 0,https://publicapi.solotodo.com/products/109549/,https://publicapi.solotodo.com/categories/15/,lg-gc-p207glrv,https://media.solotodo.com/media/products/1388031_picture_1620658780.webp,1388031,LG GC-P207GLRV,0.0,0.0,True,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,0.0,GC-P207GLRV,products/1388031_picture_1620658780.webp,0.0,0,0,0,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,0,,,,,0.0,,299 L. o menos,,100000000000000.0,refrigeradores
54428,LG LS63MPGK,848,LG,853944,2018-12-26T16:54:59.425240+00:00,2020-10-17T12:02:07.467038+00:00,LG LS63MPGK 0.0 0.0 False Normal Normal LG LG Desconocido Desconocido 20 No Frost No Frost Refrigerador side by side Refrigerador side by side 0.0 LS63MPGK 0.0 117 1890 968 Desconocido 0 Desconocido Sin bundle Sin bundle False 770,https://publicapi.solotodo.com/products/54428/,https://publicapi.solotodo.com/categories/15/,lg-ls63mpgk,https://media.solotodo.com/media/products/853944_picture_1545843297.jpg,853944,LG LS63MPGK,0.0,0.0,False,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,0.0,LS63MPGK,products/853944_picture_1545843297.jpg,0.0,117,1890,968,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,770,,,968 x 1890 x 770 mm,117 kg,0.0,,299 L. o menos,,100000000000000.0,refrigeradores
39205,LG LS65SXN,848,LG,673207,2017-08-29T00:00:00+00:00,2020-10-17T11:44:46.516706+00:00,LG LS65SXN -18.0 196.0 True Door-in-Door Door-in-Door LG LG A+ A+ 1 No Frost No Frost Refrigerador side by side Refrigerador side by side 405.0 LS65SXN 36.66 132 1790 912 3 3 3 Sin bundle Sin bundle True 738,https://publicapi.solotodo.com/products/39205/,https://publicapi.solotodo.com/categories/15/,lg-ls65sxn,https://media.solotodo.com/media/products/673207_picture_1598466126.jpg,673207,LG LS65SXN,-18.0,196.0,True,706152,Door-in-Door,Door-in-Door,325384,LG,LG,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,405.0,LS65SXN,products/673207_picture_1598466126.jpg,36.66,132,1790,912,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,738,405.0 L,196.0 L,912 x 1790 x 738 mm,132 kg,601.0,601.0 L.,600 L. o más,36.66 kWh/mes,36.66,refrigeradores
61902,Samsung RS65R5411M9/ZS,996,Samsung,936907,2019-06-05T13:58:49.239204+00:00,2020-10-17T12:10:00.301515+00:00,Samsung RS65R5411M9/ZS -18.0 202.0 True Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador side by side Refrigerador side by side 415.0 RS65R5411M9/ZS 38.75 107 1780 912 3 3 3 Sin bundle Sin bundle True 716,https://publicapi.solotodo.com/products/61902/,https://publicapi.solotodo.com/categories/15/,samsung-rs65r5411m9zs,https://media.solotodo.com/media/products/936907_picture_1559743126.png,936907,Samsung RS65R5411M9/ZS,-18.0,202.0,True,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,415.0,RS65R5411M9/ZS,products/936907_picture_1559743126.png,38.75,107,1780,912,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,716,415.0 L,202.0 L,912 x 1780 x 716 mm,107 kg,617.0,617.0 L.,600 L. o más,38.75 kWh/mes,38.75,refrigeradores
61901,Samsung RS65R5691M9,996,Samsung,936894,2019-06-05T13:55:07.124159+00:00,2020-10-17T12:09:57.667052+00:00,Samsung RS65R5691M9 -18.0 202.0 True Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador side by side Refrigerador side by side 400.0 RS65R5691M9 40.0 112 1780 912 3 3 3 Sin bundle Sin bundle True 716,https://publicapi.solotodo.com/products/61901/,https://publicapi.solotodo.com/categories/15/,samsung-rs65r5691m9,https://media.solotodo.com/media/products/936894_picture_1559742903.png,936894,Samsung RS65R5691M9,-18.0,202.0,True,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,400.0,RS65R5691M9,products/936894_picture_1559742903.png,40.0,112,1780,912,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,716,400.0 L,202.0 L,912 x 1780 x 716 mm,112 kg,602.0,602.0 L.,600 L. o más,40.0 kWh/mes,40.0,refrigeradores
91623,LG LT41AGP,848,LG,1272986,2020-11-19T19:09:24.069810+00:00,2020-11-19T19:09:24.069834+00:00,LG LT41AGP 0.0 LT41AGP 0.0 1680 700 Desconocido 0 Desconocido Sin bundle Sin bundle True 730 0 0.0 0.0 False LG LG Refrigerador top freezer Refrigerador top freezer No Frost No Frost Desconocido 20 Desconocido Normal Normal,https://publicapi.solotodo.com/products/91623/,https://publicapi.solotodo.com/categories/15/,lg-lt41agp,https://media.solotodo.com/media/products/1272986_picture_1605812962.webp,1272986,LG LT41AGP,0.0,0.0,False,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,0.0,LT41AGP,products/1272986_picture_1605812962.webp,0.0,0,1680,700,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,730,,,700 x 1680 x 730 mm,,0.0,,299 L. o menos,,100000000000000.0,refrigeradores
76912,LG LM65BGSK,848,LG,1108518,2020-03-15T00:46:52.014815+00:00,2020-10-17T12:28:54.162995+00:00,LG LM65BGSK 0.0 0.0 False Normal Normal LG LG Desconocido Desconocido 20 No Frost No Frost Refrigerador French Door Refrigerador French Door 0.0 LM65BGSK 0.0 106 1774 899 Desconocido 0 Desconocido Sin bundle Sin bundle False 833,https://publicapi.solotodo.com/products/76912/,https://publicapi.solotodo.com/categories/15/,lg-lm65bgsk,https://media.solotodo.com/media/products/1108518_picture_1584233380.jpg,1108518,LG LM65BGSK,0.0,0.0,False,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325534,Refrigerador French Door,Refrigerador French Door,0.0,LM65BGSK,products/1108518_picture_1584233380.jpg,0.0,106,1774,899,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,833,,,899 x 1774 x 833 mm,106 kg,0.0,,299 L. o menos,,100000000000000.0,refrigeradores
