id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.w_type_id,specs.w_type_unicode,specs.w_type_name,specs.name,specs.picture,specs.height,specs.width,specs.depth,specs.drum_material_id,specs.drum_material_unicode,specs.drum_material_name,specs.power_id,specs.power_unicode,specs.power_value,specs.capacity_id,specs.capacity_unicode,specs.capacity_value,specs.w_format_id,specs.w_format_unicode,specs.w_format_name,specs.washing_energy_efficiency_id,specs.washing_energy_efficiency_unicode,specs.washing_energy_efficiency_value,specs.washing_energy_efficiency_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.weight,specs.brand_id,specs.brand_unicode,specs.brand_name,specs.color_id,specs.color_unicode,specs.color_name,specs.control_type_id,specs.control_type_unicode,specs.control_type_name,specs.drying_energy_efficiency_id,specs.drying_energy_efficiency_unicode,specs.drying_energy_efficiency_name,specs.drying_energy_efficiency_value,specs.drying_capacity_id,specs.drying_capacity_unicode,specs.drying_capacity_value,specs.pretty_dimensions,specs.pretty_weight,specs.lg_cl_capacity,specs.pretty_lg_cl_capacity,specs.lg_cl_capacity_segment,catIPC
94123,LG WT9WPB2V,848,LG,1296213,2021-01-05T19:51:31.135439+00:00,2021-01-05T19:53:26.848522+00:00,LG WT9WPB2V 9 kg. 9000 Desconocido Desconocido 20 Desconocido 19 Desconocido WT9WPB2V 850 540 Acero Inoxidable Acero Inoxidable 540 Superior Superior 30000 LG LG Lavadora automática Lavadora automática Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0 Desconocido 0,https://publicapi.solotodo.com/products/94123/,https://publicapi.solotodo.com/categories/19/,lg-wt9wpb2v,https://media.solotodo.com/media/products/1296213_picture_1609876405.webp,1296213,LG WT9WPB2V,361990,Lavadora automática,Lavadora automática,WT9WPB2V,products/1296213_picture_1609876405.webp,850,540,540,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362568,9 kg.,9000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,30000,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,540 x 850 x 540 mm,30.0 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
40148,LG WD2100CW,848,LG,686618,2017-10-21T00:00:00+00:00,2020-10-17T11:46:08.937166+00:00,LG WD2100CW Mini Lavadora Mini Lavadora WD2100CW 365 600 700 Acero Inoxidable Acero Inoxidable Desconocido 0 2 kg. 2000 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 43000 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/40148/,https://publicapi.solotodo.com/categories/19/,lg-wd2100cw,https://media.solotodo.com/media/products/686618_picture_1508600120.jpg,686618,LG WD2100CW,707374,Mini Lavadora,Mini Lavadora,WD2100CW,products/686618_picture_1508600120.jpg,365,600,700,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,686625,2 kg.,2000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,43000,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,600 x 365 x 700 mm,43.0 kg.,2000,2 kg.,9.9 kg. o menos,lavadoras_secadoras
58266,Mademsa Solare 9100,864,Mademsa,896838,2019-03-14T10:14:33.355099+00:00,2020-10-17T12:05:56.951048+00:00,Mademsa Solare 9100 Secadora Secadora Solare 9100 840 595 550 Acero Inoxidable Acero Inoxidable 2200 W. 2200 N/A 0 Frontal Frontal No Aplica 20 No Aplica No Aplica No Aplica 10 33000 Mademsa Mademsa Blanco Blanco Digital Digital E E 8 9 kg. 9000,https://publicapi.solotodo.com/products/58266/,https://publicapi.solotodo.com/categories/19/,mademsa-solare-9100,https://media.solotodo.com/media/products/896166_picture_1552339885.jpg,896838,Mademsa Solare 9100,362016,Secadora,Secadora,Solare 9100,products/896166_picture_1552339885.jpg,840,595,550,362098,Acero Inoxidable,Acero Inoxidable,362418,2200 W.,2200,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,601438,No Aplica,No Aplica,10,33000,361890,Mademsa,Mademsa,362033,Blanco,Blanco,362066,Digital,Digital,593108,E,E,8,362568,9 kg.,9000,595 x 840 x 550 mm,33.0 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
56577,Mademsa Efficace 9.5SZG,864,Mademsa,877939,2019-02-06T15:21:35.369486+00:00,2020-10-17T12:03:54.879489+00:00,Mademsa Efficace 9.5SZG Lavadora automática Lavadora automática Efficace 9.5SZG 940 540 563 Acero Inoxidable Acero Inoxidable Desconocido 0 9.5 kg. 9500 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 36000 Mademsa Mademsa Gris Gris Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/56577/,https://publicapi.solotodo.com/categories/19/,mademsa-efficace-95szg,https://media.solotodo.com/media/products/877939_picture_1549466544.jpg,877939,Mademsa Efficace 9.5SZG,361990,Lavadora automática,Lavadora automática,Efficace 9.5SZG,products/877939_picture_1549466544.jpg,940,540,563,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362578,9.5 kg.,9500,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,36000,361890,Mademsa,Mademsa,362041,Gris,Gris,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,540 x 940 x 563 mm,36.0 kg.,9500,10 kg.,9.9 kg. o menos,lavadoras_secadoras
80380,Midea MLF-085BE08N,936,Midea,1150590,2020-05-12T10:39:12.111510+00:00,2020-10-17T12:34:09.523062+00:00,Midea MLF-085BE08N Lavadora automática Lavadora automática MLF-085BE08N 850 595 470 Acero Inoxidable Acero Inoxidable 1200 W. 1200 8.5 kg. 8500 Frontal Frontal G 10 G A A 4 56000 Midea Midea Blanco Blanco Digital Digital E E 8 N/A 0,https://publicapi.solotodo.com/products/80380/,https://publicapi.solotodo.com/categories/19/,midea-mlf-085be08n,https://media.solotodo.com/media/products/1150590_picture_1589280119.MLF-085BE08N,1150590,Midea MLF-085BE08N,361990,Lavadora automática,Lavadora automática,MLF-085BE08N,products/1150590_picture_1589280119.MLF-085BE08N,850,595,470,362098,Acero Inoxidable,Acero Inoxidable,362341,1200 W.,1200,362561,8.5 kg.,8500,362689,Frontal,Frontal,592959,G,10,G,592944,A,A,4,56000,361914,Midea,Midea,362033,Blanco,Blanco,362066,Digital,Digital,593108,E,E,8,850170,,0,595 x 850 x 470 mm,56.0 kg.,8500,8 kg.,9.9 kg. o menos,lavadoras_secadoras
77647,Mademsa Solare 9200,864,Mademsa,1117459,2020-03-26T13:32:43.753509+00:00,2020-10-17T12:30:07.967066+00:00,Mademsa Solare 9200 Secadora Secadora Solare 9200 840 595 555 Acero Inoxidable Acero Inoxidable 2000 W. 2000 N/A 0 Frontal Frontal No Aplica 20 No Aplica G G 10 33000 Mademsa Mademsa Blanco Blanco Digital Digital G G 10 9 kg. 9000,https://publicapi.solotodo.com/products/77647/,https://publicapi.solotodo.com/categories/19/,mademsa-solare-9200,https://media.solotodo.com/media/products/1117459_picture_1585229546.jfif,1117459,Mademsa Solare 9200,362016,Secadora,Secadora,Solare 9200,products/1117459_picture_1585229546.jfif,840,595,555,362098,Acero Inoxidable,Acero Inoxidable,362407,2000 W.,2000,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592950,G,G,10,33000,361890,Mademsa,Mademsa,362033,Blanco,Blanco,362066,Digital,Digital,911677,G,G,10,362568,9 kg.,9000,595 x 840 x 555 mm,33.0 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
59680,Mabe SEM101BDBY,826,Mabe,911969,2019-04-13T11:15:22.353448+00:00,2020-10-17T12:07:32.803034+00:00,Mabe SEM101BDBY Secadora Secadora SEM101BDBY 840 596 580 Acero Inoxidable Acero Inoxidable 2200 W. 2200 N/A 0 Frontal Frontal No Aplica 20 No Aplica No Aplica No Aplica 10 32000 Mabe Mabe Blanco Blanco Digital Digital G G 10 8 kg. 8000,https://publicapi.solotodo.com/products/59680/,https://publicapi.solotodo.com/categories/19/,mabe-sem101bdby,https://media.solotodo.com/media/products/911969_picture_1555154213.jpg,911969,Mabe SEM101BDBY,362016,Secadora,Secadora,SEM101BDBY,products/911969_picture_1555154213.jpg,840,596,580,362098,Acero Inoxidable,Acero Inoxidable,362418,2200 W.,2200,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,601438,No Aplica,No Aplica,10,32000,361881,Mabe,Mabe,362033,Blanco,Blanco,362066,Digital,Digital,911677,G,G,10,362557,8 kg.,8000,596 x 840 x 580 mm,32.0 kg.,8000,8 kg.,9.9 kg. o menos,lavadoras_secadoras
24853,Whirlpool WSR07SBDWX,997,Whirlpool,485299,2016-03-24T00:00:00+00:00,2020-10-17T11:26:57.351137+00:00,Whirlpool WSR07SBDWX Secadora Secadora WSR07SBDWX 850 595 555 Acero Inoxidable Acero Inoxidable Desconocido 0 7 kg. 7000 Frontal Frontal No Aplica 20 No Aplica No Aplica No Aplica 10 33000 Whirlpool Whirlpool Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/24853/,https://publicapi.solotodo.com/categories/19/,whirlpool-wsr07sbdwx,https://media.solotodo.com/media/products/485299_picture_1458831154.jpg,485299,Whirlpool WSR07SBDWX,362016,Secadora,Secadora,WSR07SBDWX,products/485299_picture_1458831154.jpg,850,595,555,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362533,7 kg.,7000,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,601438,No Aplica,No Aplica,10,33000,361972,Whirlpool,Whirlpool,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,595 x 850 x 555 mm,33.0 kg.,7000,7 kg.,9.9 kg. o menos,lavadoras_secadoras
18648,Fensa Reverplus 6470,553,Fensa,367561,2015-03-11T00:00:00+00:00,2020-10-17T11:18:54.795044+00:00,Fensa Reverplus 6470 Secadora Secadora Reverplus 6470 850 595 555 Acero Inoxidable Acero Inoxidable 2000 W. 2000 7 kg. 7000 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 36000 Fensa Fensa Gris Gris Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/18648/,https://publicapi.solotodo.com/categories/19/,fensa-reverplus-6470,https://media.solotodo.com/media/products/Reverplus_6470.jpg,367561,Fensa Reverplus 6470,362016,Secadora,Secadora,Reverplus 6470,products/Reverplus_6470.jpg,850,595,555,362098,Acero Inoxidable,Acero Inoxidable,362407,2000 W.,2000,362533,7 kg.,7000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,36000,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,595 x 850 x 555 mm,36.0 kg.,7000,7 kg.,9.9 kg. o menos,lavadoras_secadoras
56232,Mademsa Efficace 11.5BZG,864,Mademsa,874119,2019-01-26T02:16:47.930234+00:00,2020-10-17T12:03:34.602430+00:00,"Mademsa Efficace 11.5BZG Lavadora automática Lavadora automática Efficace 11.5BZG 965 535 570 Acero Inoxidable Acero Inoxidable Desconocido 0 11,5 kg. 11500 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 30500 Mademsa Mademsa Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0",https://publicapi.solotodo.com/products/56232/,https://publicapi.solotodo.com/categories/19/,mademsa-efficace-115bzg,https://media.solotodo.com/media/products/874119_picture_1548468389.jpg,874119,Mademsa Efficace 11.5BZG,361990,Lavadora automática,Lavadora automática,Efficace 11.5BZG,products/874119_picture_1548468389.jpg,965,535,570,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,593259,"11,5 kg.",11500,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,30500,361890,Mademsa,Mademsa,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,535 x 965 x 570 mm,30.5 kg.,11500,12 kg.,10 a 15.9 kg.,lavadoras_secadoras
56998,LG WT9DSBP,848,LG,882500,2019-02-19T14:07:35.122225+00:00,2020-10-17T12:04:23.132830+00:00,LG WT9DSBP Lavadora automática Lavadora automática WT9DSBP 850 540 540 Acero Inoxidable Acero Inoxidable Desconocido 0 9 kg. 9000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/56998/,https://publicapi.solotodo.com/categories/19/,lg-wt9dsbp,https://media.solotodo.com/media/products/882500_picture_1550585254.jpg,882500,LG WT9DSBP,361990,Lavadora automática,Lavadora automática,WT9DSBP,products/882500_picture_1550585254.jpg,850,540,540,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362568,9 kg.,9000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,540 x 850 x 540 mm,Desconocido,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
38954,LG WT9WPB,848,LG,670594,2017-08-23T00:00:00+00:00,2020-10-17T11:44:26.595361+00:00,LG WT9WPB Lavadora automática Lavadora automática WT9WPB 850 540 540 Acero Inoxidable Acero Inoxidable Desconocido 0 9 kg. 9000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 32000 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/38954/,https://publicapi.solotodo.com/categories/19/,lg-wt9wpb,https://media.solotodo.com/media/products/WT9WPB_00_X1zrRTJ.jpg,670594,LG WT9WPB,361990,Lavadora automática,Lavadora automática,WT9WPB,products/WT9WPB_00_X1zrRTJ.jpg,850,540,540,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362568,9 kg.,9000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,32000,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,540 x 850 x 540 mm,32.0 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
59819,Midea MLS-140BSC03T,936,Midea,913635,2019-04-17T15:10:25.265724+00:00,2020-10-17T12:07:51.832855+00:00,Midea MLS-140BSC03T Lavadora automática Lavadora automática MLS-140BSC03T 968 580 596 Acero Inoxidable Acero Inoxidable 500 W. 500 14 kg. 14000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 42000 Midea Midea Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/59819/,https://publicapi.solotodo.com/categories/19/,midea-mls-140bsc03t,https://media.solotodo.com/media/products/913635_picture_1555796249.webp,913635,Midea MLS-140BSC03T,361990,Lavadora automática,Lavadora automática,MLS-140BSC03T,products/913635_picture_1555796249.webp,968,580,596,362098,Acero Inoxidable,Acero Inoxidable,362261,500 W.,500,362634,14 kg.,14000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,42000,361914,Midea,Midea,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,580 x 968 x 596 mm,42.0 kg.,14000,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
87335,Midea MLS-110GE04N,936,Midea,1240739,2020-10-02T18:29:07.446399+00:00,2020-10-17T12:45:35.923879+00:00,Midea MLS-110GE04N Lavadora automática Lavadora automática MLS-110GE04N 900 545 560 Acero Inoxidable Acero Inoxidable Desconocido 0 11 kg. 11000 Superior Superior F 9 F A A 4 38000 Midea Midea Gris Gris Digital Digital E E 8 N/A 0,https://publicapi.solotodo.com/products/87335/,https://publicapi.solotodo.com/categories/19/,midea-mls-110ge04n,https://media.solotodo.com/media/products/1240739_picture_1601663404.jpg,1240739,Midea MLS-110GE04N,361990,Lavadora automática,Lavadora automática,MLS-110GE04N,products/1240739_picture_1601663404.jpg,900,545,560,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362611,11 kg.,11000,362698,Superior,Superior,1240746,F,9,F,592944,A,A,4,38000,361914,Midea,Midea,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,545 x 900 x 560 mm,38.0 kg.,11000,11 kg.,10 a 15.9 kg.,lavadoras_secadoras
44865,Winia DWF-M175GA,7213,Winia,743980,2018-05-04T19:28:09.057089+00:00,2021-08-05T14:18:07.198132+00:00,Winia DWF-M175GA Desconocido 0 DWF-M175GA 1030 630 670 Acero Inoxidable Acero Inoxidable 17 kg. 17000 Superior Superior 46000 Winia Winia Lavadora automática Lavadora automática Gris Gris Digital Digital E 8 E N/A 0 C C 6 B 5 B,https://publicapi.solotodo.com/products/44865/,https://publicapi.solotodo.com/categories/19/,winia-dwf-m175ga,https://media.solotodo.com/media/products/743980_picture_1525462129.jpg,743980,Winia DWF-M175GA,361990,Lavadora automática,Lavadora automática,DWF-M175GA,products/743980_picture_1525462129.jpg,1030,630,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362654,17 kg.,17000,362698,Superior,Superior,592956,C,6,C,594018,B,B,5,46000,361801,Winia,Winia,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,630 x 1030 x 670 mm,46.0 kg.,17000,17 kg.,16 a 19.9 kg.,lavadoras_secadoras
122770,Midea MA200W140/G,936,Midea,1475639,2021-10-15T14:06:02.675183+00:00,2021-10-15T14:06:57.135932+00:00,Midea MA200W140/G Gris Gris B 5 B A 4 A MA200W140/G 970 580 600 Superior Superior 14 kg. 14000 480 W. 480 Acero Inoxidable Acero Inoxidable N/A 0 E 8 E Digital Digital Lavadora automática Lavadora automática Midea Midea 41000,https://publicapi.solotodo.com/products/122770/,https://publicapi.solotodo.com/categories/19/,midea-ma200w140g,https://media.solotodo.com/media/products/1475639_picture_1634306815.jpg,1475639,Midea MA200W140/G,361990,Lavadora automática,Lavadora automática,MA200W140/G,products/1475639_picture_1634306815.jpg,970,580,600,362098,Acero Inoxidable,Acero Inoxidable,362254,480 W.,480,362634,14 kg.,14000,362698,Superior,Superior,720318,B,5,B,592944,A,A,4,41000,361914,Midea,Midea,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,580 x 970 x 600 mm,41.0 kg.,14000,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
74673,Mademsa Efficace 12SZG,864,Mademsa,1081261,2020-02-13T11:17:05.411843+00:00,2020-10-17T12:25:37.374614+00:00,Mademsa Efficace 12SZG Lavadora automática Lavadora automática Efficace 12SZG 950 570 592 Acero Inoxidable Acero Inoxidable Desconocido 0 12 kg. 12000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 39000 Mademsa Mademsa Gris Gris Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/74673/,https://publicapi.solotodo.com/categories/19/,mademsa-efficace-12szg,https://media.solotodo.com/media/products/1081261_picture_1581592754.webp,1081261,Mademsa Efficace 12SZG,361990,Lavadora automática,Lavadora automática,Efficace 12SZG,products/1081261_picture_1581592754.webp,950,570,592,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362622,12 kg.,12000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,39000,361890,Mademsa,Mademsa,362041,Gris,Gris,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,570 x 950 x 592 mm,39.0 kg.,12000,12 kg.,10 a 15.9 kg.,lavadoras_secadoras
113905,Daewoo DOWT14S21CL,7212,Daewoo,1410861,2021-06-22T20:15:55.575092+00:00,2021-08-05T14:15:00.879333+00:00,Daewoo DOWT14S21CL Desconocido 0 DOWT14S21CL 995 630 640 Acero Inoxidable Acero Inoxidable 14 kg. 14000 Superior Superior 36000 Daewoo Daewoo Lavadora automática Lavadora automática Gris Gris Digital Digital E 8 E N/A 0 B B 5 A 4 A,https://publicapi.solotodo.com/products/113905/,https://publicapi.solotodo.com/categories/19/,daewoo-dowt14s21cl,https://media.solotodo.com/media/products/1410861_picture_1624393048.jpg,1410861,Daewoo DOWT14S21CL,361990,Lavadora automática,Lavadora automática,DOWT14S21CL,products/1410861_picture_1624393048.jpg,995,630,640,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362634,14 kg.,14000,362698,Superior,Superior,720318,B,5,B,592944,A,A,4,36000,1434686,Daewoo,Daewoo,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,630 x 995 x 640 mm,36.0 kg.,14000,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
81630,Winia WKR-08K1W3,7213,Winia,1173041,2020-06-01T13:54:10.291078+00:00,2021-08-05T14:18:09.918521+00:00,Winia WKR-08K1W3 Desconocido 0 WKR-08K1W3 845 595 560 Acero Galvanizado Acero Galvanizado N/A 0 Frontal Frontal 33000 Winia Winia Secadora Secadora Blanco Blanco Digital Digital No Aplica 20 No Aplica 8 kg. 8000 No Aplica No Aplica 20 E 8 E,https://publicapi.solotodo.com/products/81630/,https://publicapi.solotodo.com/categories/19/,winia-wkr-08k1w3,https://media.solotodo.com/media/products/1173041_picture_1591019757.jpg,1173041,Winia WKR-08K1W3,362016,Secadora,Secadora,WKR-08K1W3,products/1173041_picture_1591019757.jpg,845,595,560,362087,Acero Galvanizado,Acero Galvanizado,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,1003734,E,E,8,33000,361801,Winia,Winia,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,362557,8 kg.,8000,595 x 845 x 560 mm,33.0 kg.,8000,8 kg.,9.9 kg. o menos,lavadoras_secadoras
