fecha,precio,precio_oferta,id_tienda,id
2021-12-18 04:49:12.533850+00:00,129990,129990,9,122206
2021-12-19 04:49:54.438719+00:00,129990,129990,9,122206
2021-12-20 04:47:16.679070+00:00,129990,129990,9,122206
2021-12-09 05:46:02.157146+00:00,129990,129990,11,122206
2021-12-10 05:49:42.181213+00:00,129990,129990,11,122206
2021-12-11 05:47:54.565697+00:00,130990,116990,11,122206
2021-12-13 05:54:45.734201+00:00,129990,129990,11,122206
2021-12-14 05:46:00.876249+00:00,129990,129990,11,122206
2021-12-15 06:01:17.641689+00:00,129990,129990,11,122206
2021-12-16 15:38:20.959568+00:00,129990,129990,11,122206
2021-12-17 05:52:22.172246+00:00,129990,129990,11,122206
2021-12-18 05:47:37.576576+00:00,129990,129990,11,122206
2021-12-20 05:45:16.119184+00:00,129990,129990,11,122206
2021-12-21 05:52:14.318911+00:00,129990,129990,11,122206
2021-12-09 04:31:59.920381+00:00,139990,139990,88,122206
2021-12-10 04:32:09.693574+00:00,139990,139990,88,122206
2021-12-11 04:32:00.011028+00:00,139990,139990,88,122206
2021-12-12 04:31:54.969443+00:00,139990,139990,88,122206
2021-12-13 04:31:45.262045+00:00,139990,139990,88,122206
2021-12-14 04:32:09.615317+00:00,139990,139990,88,122206
2021-12-15 04:32:14.677970+00:00,139990,139990,88,122206
2021-12-16 04:32:12.413001+00:00,139990,139990,88,122206
2021-12-17 04:32:17.496735+00:00,139990,139990,88,122206
2021-12-18 04:32:15.488426+00:00,139990,139990,88,122206
2021-12-19 04:32:13.477065+00:00,139990,139990,88,122206
2021-12-20 04:32:12.814137+00:00,139990,139990,88,122206
2021-12-21 04:32:11.945181+00:00,139990,139990,88,122206
2021-12-12 05:06:37.781607+00:00,149990,149990,18,122206
2021-12-13 13:06:04.963849+00:00,149990,149990,18,122206
2021-12-14 05:03:00.188333+00:00,149990,149990,18,122206
2021-12-15 04:59:12.611164+00:00,149990,149990,18,122206
2021-12-16 14:30:27.527787+00:00,149990,149990,18,122206
2021-12-17 05:16:20.537513+00:00,149990,149990,18,122206
2021-12-18 05:06:52.548968+00:00,149990,149990,18,122206
2021-12-19 05:21:23.864704+00:00,149990,149990,18,122206
2021-12-20 13:48:21.183810+00:00,149990,149990,18,122206
2021-12-21 04:48:50.335343+00:00,149990,149990,18,122206
2021-12-16 04:45:48.244211+00:00,129990,129990,87,122206
